dataset,gene_id,gene_name,isoform_id,dIF,q_use,consequence
Napierala,CCN5,CCN5,ENST00000190983,0.22914607843137258,2.43497335430151e-8,codingPotential
Napierala,CCN5,CCN5,ENST00000190983,0.22914607843137258,2.43497335430151e-8,domain_identified
Napierala,CCN5,CCN5,ENST00000190983,0.22914607843137258,2.43497335430151e-8,signal_peptide_identified
Napierala,CCN5,CCN5,ENST00000372868,-0.11714248366013072,2.43497335430151e-8,codingPotential
Napierala,CCN5,CCN5,ENST00000372868,-0.11714248366013072,2.43497335430151e-8,domain_identified
Napierala,CCN5,CCN5,ENST00000372868,-0.11714248366013072,2.43497335430151e-8,signal_peptide_identified
Napierala,ATAD3B,ATAD3B,ENST00000472194,-0.10734313725490197,1.9857505083130983e-6,codingPotential
Napierala,MRNIP,MRNIP,ENST00000292586,-0.19664444444444448,2.5036972125703186e-6,codingPotential
Napierala,MRNIP,MRNIP,ENST00000292586,-0.19664444444444448,2.5036972125703186e-6,domain_identified
Napierala,QRICH1,QRICH1,ENST00000489642,-0.11357189542483659,3.500753375816718e-6,IR
Napierala,QRICH1,QRICH1,ENST00000489642,-0.11357189542483659,3.500753375816718e-6,codingPotential
Napierala,THRA,THRA,ENST00000264637,-0.17263071895424836,7.385052746981157e-6,codingPotential
Napierala,THRA,THRA,ENST00000264637,-0.17263071895424836,7.385052746981157e-6,domain_identified
Napierala,THRA,THRA,ENST00000450525,0.1265728758169935,7.385052746981157e-6,codingPotential
Napierala,THRA,THRA,ENST00000450525,0.1265728758169935,7.385052746981157e-6,domain_identified
Napierala,C7orf50,C7orf50,ENST00000357429,0.18056078431372546,1.4563085772588067e-5,codingPotential
Napierala,C7orf50,C7orf50,ENST00000357429,0.18056078431372546,1.4563085772588067e-5,domain_identified
Napierala,C7orf50,C7orf50,ENST00000412051,-0.10893562091503267,1.4563085772588067e-5,codingPotential
Napierala,BARD1,BARD1,ENST00000260947,0.12879901960784312,6.763812861710848e-5,codingPotential
Napierala,BARD1,BARD1,ENST00000260947,0.12879901960784312,6.763812861710848e-5,domain_identified
Napierala,GFM2,GFM2,ENST00000296805,-0.11726437908496734,1.3113653693854407e-4,codingPotential
Napierala,GFM2,GFM2,ENST00000296805,-0.11726437908496734,1.3113653693854407e-4,domain_identified
Napierala,CLK1,CLK1,ENST00000432425,-0.2097624183006536,1.3642632432118328e-4,codingPotential
Napierala,CLK1,CLK1,ENST00000432425,-0.2097624183006536,1.3642632432118328e-4,PTC
Napierala,CLK1,CLK1,ENST00000473565,0.10307287581699343,1.3642632432118328e-4,IR
Napierala,CLK1,CLK1,ENST00000473565,0.10307287581699343,1.3642632432118328e-4,codingPotential
Napierala,CYTH1,CYTH1,ENST00000591455,-0.15080686274509802,1.4527066058118464e-4,codingPotential
Napierala,CYTH1,CYTH1,ENST00000591455,-0.15080686274509802,1.4527066058118464e-4,domain_identified
Napierala,TROAP,TROAP,ENST00000550709,-0.14591470588235292,1.5130355410584656e-4,IR
Napierala,TROAP,TROAP,ENST00000550709,-0.14591470588235292,1.5130355410584656e-4,codingPotential
Napierala,TROAP,TROAP,ENST00000257909,0.11890816993464054,1.5130355410584656e-4,IR
Napierala,TROAP,TROAP,ENST00000257909,0.11890816993464054,1.5130355410584656e-4,codingPotential
Napierala,IFIT3,IFIT3,ENST00000371811,-0.24652091503267975,1.6123682418336217e-4,codingPotential
Napierala,IFIT3,IFIT3,ENST00000371811,-0.24652091503267975,1.6123682418336217e-4,domain_identified
Napierala,IFIT3,IFIT3,ENST00000371818,0.23902973856209142,1.6123682418336217e-4,codingPotential
Napierala,IFIT3,IFIT3,ENST00000371818,0.23902973856209142,1.6123682418336217e-4,domain_identified
Napierala,TMEM116,TMEM116,ENST00000550831,-0.13871078431372547,2.5303111859270816e-4,codingPotential
Napierala,CDCA5,CDCA5,ENST00000275517,0.1049882352941176,3.065014132832036e-4,codingPotential
Napierala,CDCA5,CDCA5,ENST00000275517,0.1049882352941176,3.065014132832036e-4,domain_identified
Napierala,BUB1,BUB1,ENST00000302759,0.19814183006535946,4.767452409791314e-4,codingPotential
Napierala,BUB1,BUB1,ENST00000302759,0.19814183006535946,4.767452409791314e-4,domain_identified
Napierala,BUB1,BUB1,ENST00000466333,-0.15808856209150327,4.767452409791314e-4,codingPotential
Napierala,BUB1,BUB1,ENST00000478175,-0.1309437908496732,4.767452409791314e-4,codingPotential
Napierala,TTC8,TTC8,ENST00000346301,0.12056013071895427,4.992385830238273e-4,codingPotential
Napierala,TTC8,TTC8,ENST00000346301,0.12056013071895427,4.992385830238273e-4,domain_identified
Napierala,NHLRC3,NHLRC3,ENST00000379600,0.11681503267973858,5.748467890778954e-4,codingPotential
Napierala,NHLRC3,NHLRC3,ENST00000379600,0.11681503267973858,5.748467890778954e-4,domain_identified
Napierala,VRK1,VRK1,ENST00000680509,-0.18056405228758168,6.96797888932861e-4,codingPotential
Napierala,VRK1,VRK1,ENST00000680509,-0.18056405228758168,6.96797888932861e-4,domain_identified
Napierala,VRK1,VRK1,ENST00000216639,0.13278137254901962,6.96797888932861e-4,codingPotential
Napierala,VRK1,VRK1,ENST00000216639,0.13278137254901962,6.96797888932861e-4,domain_identified
Napierala,HNRNPDL,HNRNPDL,ENST00000602300,0.13106339869281047,7.704928372409763e-4,codingPotential
Napierala,HNRNPDL,HNRNPDL,ENST00000602300,0.13106339869281047,7.704928372409763e-4,domain_identified
Napierala,HOXA10,HOXA10,ENST00000396344,-0.17412026143790849,7.780136106857831e-4,codingPotential
Napierala,HOXA10,HOXA10,ENST00000396344,-0.17412026143790849,7.780136106857831e-4,domain_identified
Napierala,HOXA10,HOXA10,ENST00000524368,0.16387712418300654,7.780136106857831e-4,codingPotential
Napierala,MCC,MCC,ENST00000302475,0.14346143790849675,9.76997326747818e-4,codingPotential
Napierala,MCC,MCC,ENST00000302475,0.14346143790849675,9.76997326747818e-4,domain_identified
Napierala,MCC,MCC,ENST00000408903,-0.1342950980392157,9.76997326747818e-4,codingPotential
Napierala,MCC,MCC,ENST00000408903,-0.1342950980392157,9.76997326747818e-4,domain_identified
Napierala,HDAC8,HDAC8,ENST00000373573,-0.14847483660130723,0.0010343356357663544,codingPotential
Napierala,HDAC8,HDAC8,ENST00000373573,-0.14847483660130723,0.0010343356357663544,domain_identified
Napierala,PTGDS,PTGDS,ENST00000371625,0.1420983660130719,0.0011546579073536858,codingPotential
Napierala,PTGDS,PTGDS,ENST00000371625,0.1420983660130719,0.0011546579073536858,domain_identified
Napierala,PTGDS,PTGDS,ENST00000371625,0.1420983660130719,0.0011546579073536858,signal_peptide_identified
Napierala,COL5A1,COL5A1,ENST00000371820,-0.1760091503267974,0.001197090867381212,codingPotential
Napierala,COL5A1,COL5A1,ENST00000371820,-0.1760091503267974,0.001197090867381212,domain_identified
Napierala,COL5A1,COL5A1,ENST00000371820,-0.1760091503267974,0.001197090867381212,signal_peptide_identified
Napierala,COL5A1,COL5A1,ENST00000371817,0.17176895424836602,0.001197090867381212,codingPotential
